file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.48,2.5,0.96509844,2.058361,4.874445,0.041918233,-0.007161696,0.0,0.0,0.0,0.0,0.0,0.0,1163.9369,364.74197,-201.0,2273.466,-201.0,3274.667,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.49,2.51,0.9658339,1.9396162,5.355549,0.035426017,-0.0049543236,0.0,0.0,0.0,0.0,0.0,0.0,1181.7863,361.26895,-201.0,2333.319,-201.0,3273.8289,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.5,2.52,0.87816,2.1682525,3.4293983,0.0115362285,-0.0021635082,0.0,0.0,0.0,0.0,0.0,0.0,1204.2133,508.09317,-201.0,2261.9006,-201.0,3277.5251,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.51,2.53,0.69077593,0.5701995,5.5386252,-0.006440344,4.39703e-05,0.0,0.0,0.0,0.0,0.0,0.0,929.56885,821.1435,-201.0,1917.4647,-201.0,2977.4944,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.52,2.54,0.50384235,-0.34363306,5.2883267,-0.014144559,-0.0040665353,0.0,0.0,0.0,0.0,0.0,0.0,674.1382,1042.0602,-201.0,1565.5778,-201.0,2676.3086,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.53,2.55,0.5383753,-3.3436909,9.649196,0.03508633,-0.012901161,0.0,0.0,0.0,0.0,0.0,0.0,359.09497,1252.3451,-201.0,1333.0741,-201.0,2311.7722,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.54,2.56,0.65102905,-2.3148148,9.03715,0.045220297,-0.011725992,0.0,0.0,0.0,0.0,0.0,0.0,594.4683,1066.0116,-201.0,1617.2535,-201.0,2655.4502,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.55,2.57,0.72945386,-0.6024485,9.309108,0.053296875,-0.004338801,0.0,0.0,0.0,0.0,0.0,0.0,619.7053,1218.9608,-201.0,1523.7798,-201.0,2657.072,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.56,2.58,0.6336395,0.3005639,9.608054,0.02653127,0.0028637527,0.0,0.0,0.0,0.0,0.0,0.0,921.06616,1217.4514,-135.25012,1812.7408,-138.9392,3003.9365,-139.15204
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.57,2.59,0.51614743,-1.2446619,11.029378,0.025489515,-0.0031724477,15.481596,0.0,0.0,-6.466098,-105.403015,-80.47855,725.17413,1456.1735,-64.391975,1479.1641,-73.98438,2605.9744,-78.13311
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.58,2.6,0.43941152,-3.9822862,12.15918,0.020468365,-0.012556356,15.493762,0.0,0.0,-4.7907233,-73.484055,-43.58222,713.8255,1272.44,7.606697,1606.2476,-12.1575165,2590.4197,-18.24765
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.59,2.61,0.50655776,-11.146373,18.819399,0.029312944,-0.02690486,15.496467,0.0,0.0,-3.236379,-9.386857,28.686838,652.8538,1250.3369,9.66766,1629.8578,-13.336285,2563.8408,-20.265785
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.6,2.62,0.6495275,-18.296455,26.160559,0.04954962,-0.039022703,14.744034,0.0,6.0206,-3.8114185,-8.508094,30.490671,808.3842,1149.1782,5.942089,1989.9427,-16.174404,2892.6794,-20.071451
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.61,2.63,0.85523605,-26.335238,36.605103,0.08136178,-0.04945017,13.912177,0.0,6.0206,-5.71426,-72.29272,-43.326664,749.44147,1376.4467,5.9228272,1849.4904,-11.944374,2865.549,-15.876386
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.62,2.64,0.8400645,-25.172277,36.96697,0.07688608,-0.044651315,13.154739,0.0,6.0206,-6.4316897,-104.08487,-81.12164,567.6257,1385.9017,-61.888012,1580.4689,-72.82642,2746.0447,-75.70621
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.63,2.65,0.8051968,-22.26323,35.092274,0.05111127,-0.028107988,0.0,0.0,0.0,0.0,0.0,0.0,646.2984,1340.436,-129.02058,1567.3545,-134.94312,2787.5251,-136.91948
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.64,2.66,0.7540274,-13.671533,24.32805,0.030760705,-0.011556598,0.0,0.0,0.0,0.0,0.0,0.0,671.8432,1313.5654,-201.0,1623.3374,-201.0,2761.4172,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.65,2.67,0.8879361,-6.1899204,15.299187,0.030192161,0.0034414392,0.0,0.0,0.0,0.0,0.0,0.0,870.5101,1206.3307,-201.0,1852.3365,-201.0,2870.0227,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.66,2.68,0.9976747,-0.15333702,7.433464,0.030771403,0.0075228126,0.0,0.0,0.0,0.0,0.0,0.0,747.39215,1163.8466,-201.0,1765.9072,-201.0,2788.993,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.67,2.69,1.0874395,0.9026239,7.3587193,0.033358082,0.008680898,0.0,0.0,0.0,0.0,0.0,0.0,805.35077,1001.0342,-201.0,1796.7448,-201.0,2878.5598,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.68,2.7,1.118986,1.6201192,8.926736,0.015355005,0.0114506185,0.0,0.0,0.0,0.0,0.0,0.0,699.0977,990.57227,-201.0,1474.7909,-201.0,2572.4192,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.69,2.71,1.1139221,1.5976619,10.831891,0.007836577,0.014235497,0.0,0.0,0.0,0.0,0.0,0.0,596.13794,1406.3438,-201.0,1137.249,-201.0,2278.4453,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.7,2.72,1.0155681,1.8915955,10.757401,-0.002529732,0.0154491365,0.0,0.0,0.0,0.0,0.0,0.0,563.45215,1460.8268,-201.0,1121.7833,-201.0,2274.6992,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.71,2.73,0.8258038,-3.2106762,14.943988,0.0025600726,0.0071460134,0.0,0.0,0.0,0.0,0.0,0.0,714.8011,1457.4554,-201.0,1506.3219,-201.0,2644.5408,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.72,2.74,0.6246725,-6.2275023,18.478994,0.009457007,0.0037819652,0.0,0.0,0.0,0.0,0.0,0.0,636.3867,1364.2028,-201.0,1571.643,-201.0,2697.7336,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.73,2.75,0.5055244,-9.011484,20.699308,0.0015280662,0.0014902019,0.0,0.0,0.0,0.0,0.0,0.0,554.5439,1570.1484,-201.0,1524.5917,-201.0,2640.6943,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.74,2.76,0.44878003,-5.871305,17.04436,0.0046501034,0.003057671,0.0,0.0,0.0,0.0,0.0,0.0,340.26794,1697.3232,-201.0,1166.8738,-201.0,2294.9185,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.75,2.77,0.43030015,-5.480524,16.332394,-0.0016557332,0.0018179879,0.0,0.0,0.0,0.0,0.0,0.0,388.2396,1671.67,-201.0,1149.5895,-201.0,2260.2031,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.76,2.78,0.70347804,-2.4368455,11.009414,0.016197776,-0.0042728786,0.0,0.0,0.0,0.0,0.0,0.0,763.9506,1323.7023,-201.0,1507.562,-201.0,2611.7866,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.77,2.79,0.8111095,-3.4858818,10.276617,0.0088890465,-0.008736253,0.0,0.0,0.0,0.0,0.0,0.0,746.354,1231.0162,-201.0,1583.0479,-201.0,2603.0469,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.78,2.8,0.8996234,-3.235345,8.339953,-0.0072948188,-0.014867173,0.0,0.0,0.0,0.0,0.0,0.0,743.1529,934.8768,-201.0,1707.3809,-201.0,2625.0352,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.79,2.81,0.66652983,-7.3476787,13.698712,-0.049044568,-0.011467046,0.0,0.0,0.0,0.0,0.0,0.0,416.10916,1093.4818,-130.99954,1430.2523,-139.65651,2264.4854,-138.52959
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.8,2.82,0.62177116,-9.840567,15.635524,-0.05745964,-0.008452976,16.927296,0.0,0.0,-7.700569,0.04601097,23.740849,376.87497,1169.0776,-61.024197,1404.041,-77.27086,2274.498,-75.769646
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.81,2.83,0.7198542,-15.101273,19.054083,-0.028038805,-0.016848987,15.452892,0.0,0.0,-8.472472,-0.40937424,23.128975,358.91467,1217.1891,12.073873,1386.6705,-10.6627865,2253.3542,-10.368637
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.82,2.84,0.73497266,-17.885405,20.968103,4.4592656e-05,-0.022559583,14.203832,0.0,1.8621341,-6.51014,-0.26686892,23.311676,362.4403,1166.5034,16.390623,1483.868,-4.0442767,2252.2026,-7.3203373
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.83,2.85,0.8288196,-20.881975,24.92858,0.01975222,-0.033447146,12.682813,0.0,1.8621341,-5.10554,-1.0218722,23.73086,384.6519,1158.0438,21.297726,1492.9004,1.5061169,2272.448,-5.272492
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.84,2.86,0.8582185,-19.815165,25.537706,0.024317687,-0.033419266,12.708546,0.0,1.5976549,-2.9126322,-2.700466,23.95043,381.3032,1124.5873,23.485435,1484.7028,2.7429066,2308.2756,-5.9045053
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.85,2.87,0.96287876,-20.288992,29.276663,0.03729115,-0.034181315,12.573468,0.11025006,1.333176,-2.8631408,-5.4945946,22.605904,382.31787,1149.6879,24.304436,1379.0316,2.859785,2354.3938,-6.1595154
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.86,2.88,0.93706924,-19.732092,31.452383,0.050290644,-0.032049116,12.459004,0.0,2.2863624,-3.9682577,-6.620573,21.114504,378.78287,1100.0695,23.241632,1368.3721,1.8071604,2403.1458,-6.4323597
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.87,2.89,0.8374955,-20.172348,32.104473,0.072332524,-0.021547401,12.702758,0.02434487,3.504028,-6.763237,-1.7294512,22.33901,376.31216,1149.4308,18.525116,1361.3175,0.3945481,2357.9358,-7.670687
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.88,2.9,0.67282563,-18.836891,29.990122,0.07143543,-0.016744874,14.751193,0.0,4.7216935,-7.087544,0.13773377,25.69935,362.86902,1131.848,16.698824,1352.5206,-0.8580897,2386.2769,-11.13385
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.89,2.91,0.5746829,-18.57576,28.723475,0.050211113,-0.013611245,16.806137,0.0,4.7216935,-6.0460224,0.85463685,28.41271,362.70444,1199.1896,13.625995,1338.1312,-3.1260326,2347.8826,-16.146952
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.9,2.92,0.59645313,-17.844784,31.158945,0.022889853,-0.013525166,17.575989,0.0,4.7216935,-3.2893677,-2.7383718,29.013376,356.9102,1218.4469,20.00588,1342.4166,0.79464465,2384.8467,-13.639716
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.91,2.93,0.69538397,-17.647947,32.73546,0.028783804,-0.0133141205,16.698595,0.0,4.7216935,-4.1097503,-2.867452,27.743319,358.79077,1247.0253,18.279718,1334.9518,-0.6587098,2341.1885,-13.992784
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.92,2.94,0.813874,-17.638268,32.65404,0.05193077,-0.008996306,16.114447,0.0,3.5542443,-5.9162345,-2.682527,27.182808,355.2671,1183.4681,-52.46709,1330.9271,-65.2742,2311.529,-73.51464
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.93,2.95,1.0111594,-17.208395,30.808477,0.07251624,-0.010430823,16.256485,0.29325253,3.0459163,-6.997664,0.0,0.0,363.59473,1159.1147,-51.23276,1314.6124,-64.083595,2312.759,-72.62885
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.94,2.96,0.97604066,-18.572794,29.193657,0.061745305,-0.010636322,16.296812,0.24747594,2.5375884,-4.673593,0.8749609,34.24025,368.078,1103.0336,-44.06889,1309.3187,-59.869858,2308.5989,-68.32426
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.95,2.97,1.0322827,-19.401098,30.1353,0.067106046,-0.013535655,16.083582,0.15592274,3.1967096,-1.605835,1.7427057,34.5087,374.21716,1149.6855,31.933,1304.5939,6.9139695,2353.0515,-4.953196
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.96,2.98,0.8562484,-21.095755,31.603226,0.060831565,-0.017981285,16.118813,0.10642242,2.429475,1.4038877,3.025076,36.395435,374.56436,1232.6074,29.877768,1299.7408,2.296621,2410.4011,-9.264285
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.97,2.99,0.90168834,-22.290678,35.247845,0.069235556,-0.018372579,16.098265,0.063916795,1.4964409,1.914332,3.453328,36.199455,377.79834,1255.9695,25.625406,1320.5847,-1.8458651,2466.0503,-13.051778
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.98,3.0,0.86403614,-22.194986,35.691914,0.05941539,-0.015921356,15.912082,0.017913816,0.56340665,1.403449,3.8745136,35.683193,370.82162,1235.3176,30.405035,1309.0615,3.2237928,2456.8298,-6.970876
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.99,3.01,0.8581348,-22.528465,36.77318,0.05821984,-0.014453967,15.578382,0.0,0.3296235,0.0061867633,4.7676167,34.15423,371.0012,1208.94,34.712467,1300.0856,8.815733,2367.2903,0.58113223
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.0,3.02,0.8731756,-21.479858,33.83351,0.0625093,-0.017726952,15.10864,0.019599587,0.8797152,-0.97602206,6.48119,34.280483,368.73172,1249.5302,33.818127,1281.5687,8.946116,2295.0088,2.1007888
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.01,3.03,0.81976396,-21.554525,32.474453,0.06235364,-0.02017103,14.789921,0.019599587,1.4298068,-1.5758061,7.350909,34.67231,367.3381,1286.2286,-46.963394,1285.0616,-62.907368,2299.6116,-67.35117
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.02,3.04,0.71817446,-22.113394,30.588709,0.059535082,-0.022111908,14.790156,0.0,2.6736133,-2.084697,0.0,0.0,365.96005,1219.4296,-58.391827,1338.9933,-74.150154,2382.0464,-75.67443
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.03,3.05,0.631074,-22.406652,31.118979,0.045174986,-0.019853698,15.189205,0.04582031,2.1580365,-6.341421,6.3395696,26.346607,355.8121,1245.2153,-63.79501,1334.8181,-77.503525,2429.068,-77.31429
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.04,3.06,0.5497559,-20.988731,29.788279,0.020423444,-0.017978786,15.540965,0.03857705,1.6424598,-10.424122,5.315161,25.672516,348.81082,1250.3585,4.402731,1339.7772,-15.282382,2422.2625,-15.469947
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.05,3.07,0.5146045,-18.810715,27.717863,0.0010683234,-0.012753529,15.734693,0.024090527,0.50115186,-13.8931265,3.266345,24.324331,336.06027,1323.0443,3.5932262,1297.9875,-14.336566,2399.698,-15.466952
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.06,3.08,0.46886626,-16.679789,26.028717,-0.007582022,-0.010635319,0.0,0.0,0.0,0.0,0.0,0.0,514.17596,1385.0469,-201.0,1660.975,-201.0,2598.2898,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.07,3.09,0.4194505,-14.562175,23.657257,0.005312702,-0.010999001,0.0,0.0,0.0,0.0,0.0,0.0,764.67035,1237.5542,-201.0,1998.2588,-201.0,2945.6826,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,3.08,3.13,0.40800762,-12.921998,21.495337,0.020406969,-0.0081854025,0.0,0.0,0.0,0.0,0.0,0.0,1040.6774,997.9468,-201.0,2342.5024,-201.0,3295.5984,-201.0
